caseid,track_name,raw_relative_path,raw_byte_count,raw_sha256,checksum_verified
310,Orchestra/PPF20_RATE,cases/310/ppf20_rate.signal,191453,c3d266d9fcd266870c7e72fb0ac0562a685904d6c3c63fc4873c6b3609dc0c5a,true
310,Orchestra/RFTN20_RATE,cases/310/rftn20_rate.signal,189324,44b74bbaf68c60c526ff1f0f275cf01fc0b9a4bd550a460e924bdeddf5cb6d37,true
311,BIS/BIS,cases/311/bis.signal,74591,fdd628df0a2aa5eddf8953babdce24a0b946ddc5f244f082f06aa4b113e842a0,true
311,BIS/SQI,cases/311/bis_sqi.signal,74743,9ca05915c5399f759bdb2e466a5c1e928837bf205c26831170075976daa8f0f2,true
311,Orchestra/PPF20_RATE,cases/311/ppf20_rate.signal,248773,a31b471ccd8991d4697864f02d8e56e163463f585a4293482241a2f4b5ac40ec,true
311,Orchestra/RFTN20_RATE,cases/311/rftn20_rate.signal,246925,392db9f9ceac4043b44cd96682126b34b0725f25d9849bb5d51c4fbbcb6fa19e,true
314,BIS/BIS,cases/314/bis.signal,195798,7193393ae7417893dd920015cda21ada81e403df7ba6371897e1d36d4dfaea68,true
314,BIS/SQI,cases/314/bis_sqi.signal,193881,3b367fd000477f46bbb6f0938e21d23b9ab1607d12d9b598cc015c559d9ee6a8,true
314,Orchestra/PPF20_RATE,cases/314/ppf20_rate.signal,222809,56a83b97ff682073147f7ccaf9a645e155af84e14a8b96816df0fdcb0e827fb2,true
314,Orchestra/RFTN20_RATE,cases/314/rftn20_rate.signal,217341,16a61dfba34e336bbfd4710b4d6eb133f7c21a654987105334e4b7e82197f5b2,true
318,BIS/BIS,cases/318/bis.signal,87900,76e352371a555e4bcb973c5e93c90448c837a8306d22e1768fa97fe4649622e2,true
318,BIS/SQI,cases/318/bis_sqi.signal,88673,e9e23c433722e06e307f75d33e2dd3173064a10a52ba4e5db6d5f925a18d0ea2,true
318,Orchestra/PPF20_RATE,cases/318/ppf20_rate.signal,335258,e4fd222ed666e628c400309200060c63e8489af9807f8352b998280b5be48d09,true
318,Orchestra/RFTN20_RATE,cases/318/rftn20_rate.signal,322542,7ab4909a876c4c37ac46019bdf9a24695a48a22fe4056bb85b2c45efc4e6ca90,true
320,BIS/BIS,cases/320/bis.signal,113483,088a3bdc8df3da98a4ad77995f060b6d02f32f8808099815824965b93d06b9f3,true
320,BIS/SQI,cases/320/bis_sqi.signal,113669,a43617807d29ba9bec603b4c6ab19773a0059c7c8d7018f0551ddd264ac5a7f1,true
320,Orchestra/PPF20_RATE,cases/320/ppf20_rate.signal,310805,2f17d6da80f288789cab164282c891725d0f26f8917b24acb0aa61d7514047d8,true
320,Orchestra/RFTN20_RATE,cases/320/rftn20_rate.signal,314443,6dcc779769ba10c93be8d8d7025bb99ba7320f9ffa043e8de889da9feffc43fd,true
321,BIS/BIS,cases/321/bis.signal,176679,12a1fa7dc60da18f02d084bc8c5a89088ca6cd9b76379fd66a3805a96adeca70,true
321,BIS/SQI,cases/321/bis_sqi.signal,175551,09a1bcb745f9be3c5eb7b6fbde4973e323fa26a56f1c5149aebb7a9b26fe22d6,true
321,Orchestra/PPF20_RATE,cases/321/ppf20_rate.signal,639277,fe2dd11be6b4e20d848fbfa0125f4504cad6f1c6884c537601bbdd86e11b8a37,true
321,Orchestra/RFTN20_RATE,cases/321/rftn20_rate.signal,644536,4914acb6e8b1f384953472e82218f5a01436ba519698f6160ff0163cd4558acf,true
322,BIS/BIS,cases/322/bis.signal,180937,827934e6c00ff05efa00d0301daf93d4ab811b4e31475c1946d07e73d0cbf44e,true
322,BIS/SQI,cases/322/bis_sqi.signal,181110,9d00c92698e3b27554573213c28659b074ec9d9dbc0c9cab3587e129e3ad4808,true
322,Orchestra/PPF20_RATE,cases/322/ppf20_rate.signal,238629,8a09f8bc76b826b5c7dcc4fba640ec2a38ba847dd49dc30a99bc37cc22589808,true
322,Orchestra/RFTN20_RATE,cases/322/rftn20_rate.signal,234084,9955da6ea21e8a946c50bac42be54e035cd54fd01a9c63b2f2726f0d5f84c262,true
329,BIS/BIS,cases/329/bis.signal,83876,e22af423a9db948d39ae6c9e571cbd985eda15f2afd9ff4b3de79da0963ee3bb,true
329,BIS/SQI,cases/329/bis_sqi.signal,83078,7cb9f3cadab06b148e2a82387277a74ba64e7782c7c34b9fde886f54730b7e2a,true
329,Orchestra/PPF20_RATE,cases/329/ppf20_rate.signal,303585,fb8d71bfb59d1dc4c398c91893e0dbe6ed01a3357b448567ec8a878fbb1badaa,true
329,Orchestra/RFTN20_RATE,cases/329/rftn20_rate.signal,297230,9550b8180232922d53323d0bef3b55bc009753a73d293a9a8748000ac1790171,true
334,BIS/BIS,cases/334/bis.signal,185457,36ab6219ed0b628945d78d3bd5c4d11a951d783fb9491ab3aadb24f2943a0c2e,true
334,BIS/SQI,cases/334/bis_sqi.signal,184883,2a3de5972a0d43f2063e94eda9fa952b57c037765786b6f7d0a0fc9454f46ec4,true
334,Orchestra/PPF20_RATE,cases/334/ppf20_rate.signal,255474,b8ecfa0395c050eba64672d6875564b412b7517257e1a3d9586062b6f93a9389,true
334,Orchestra/RFTN20_RATE,cases/334/rftn20_rate.signal,254166,cfee5e928ce5afd060f285875a29fcce57e4f14c077d59100fc8d657019c2306,true
335,BIS/BIS,cases/335/bis.signal,2443,6b290a7345cfcd8bd6c60904f8daae6f8f671e1a2ee2af9d04eb7569404030b1,true
335,BIS/SQI,cases/335/bis_sqi.signal,2443,c4c0cc7352269fa2964c89e23cb03985c758ddfd357ae38bc044edf373e5188a,true
335,Orchestra/PPF20_RATE,cases/335/ppf20_rate.signal,293211,b40e0b7f40e7484fa5f3a14bf0b3a9cfc04c9086af10108f68e7f7209598832f,true
335,Orchestra/RFTN20_RATE,cases/335/rftn20_rate.signal,291076,afd83f44897939efe1bf7651b4e6de931ff2fa91fefda7bb37a4f18e3967f5f7,true
338,BIS/BIS,cases/338/bis.signal,135382,942bca59700595633e2f37cf7f4e87ab8934bc8c9ee3be62b637ce58671d5c40,true
338,BIS/SQI,cases/338/bis_sqi.signal,134073,5a5600f8f52e395839fe02d53acc75fa8ace959c2d6a355cbb47521ea47a82be,true
338,Orchestra/PPF20_RATE,cases/338/ppf20_rate.signal,480591,ed9e520c127f41efdbd908237ca286ff0a1bd1f7d5283dafb96ff91761a5a66e,true
338,Orchestra/RFTN20_RATE,cases/338/rftn20_rate.signal,495985,c5f24446bc5dba2bcb34172523106773a8b11f4f0c692b2efab742fd73fe9d56,true
341,BIS/BIS,cases/341/bis.signal,88144,e00cc12e22ad53d5bc74cddbfb800fb2e153dfa0383c18f92b16fed5a8f7614f,true
341,BIS/SQI,cases/341/bis_sqi.signal,88052,efd986dce4216d5178f6fbc79c57e3a3afdbf10956c2e669d6f4d552bbf8af5a,true
341,Orchestra/PPF20_RATE,cases/341/ppf20_rate.signal,308021,d3a44a5fb844b1df122f3d5bf6800766ae07c0bbf554fbdd229ed24e8c549f7e,true
341,Orchestra/RFTN20_RATE,cases/341/rftn20_rate.signal,304469,f070012a7dccffeb61c14f1115036db9bdf51aaa1b26339638e85926cbd85215,true
343,BIS/BIS,cases/343/bis.signal,51856,298a9e569554b0690c84cd7deeab7ec68882d7cb46367f95f4886873267bd777,true
343,BIS/SQI,cases/343/bis_sqi.signal,51876,5034b38586c2aa3a01da2d4ab1547fc8ea98775aca4943d17ebf3a45b3de9f0d,true
343,Orchestra/PPF20_RATE,cases/343/ppf20_rate.signal,535746,852be151880e5b7f39a5f250e03a8c9a2b3b8b6c2aba03df52eeb6e67548df35,true
343,Orchestra/RFTN20_RATE,cases/343/rftn20_rate.signal,540444,33ccf6af25a823d54c468ec5d4e27162af80aa0adf14ac07f00cbda2fc6cf1f3,true
344,BIS/BIS,cases/344/bis.signal,66155,c46c2fd60f0be592c017094c69bf1fffc164409dcd2d908aa4f7a0715029f7eb,true
344,BIS/SQI,cases/344/bis_sqi.signal,66211,99664666fe776178527b3049bc5b7ef2a624e483a1e16acdeaf25bb6bc20e7a0,true
344,Orchestra/PPF20_RATE,cases/344/ppf20_rate.signal,151451,a083cf4680d34ea588c789e44cc0041dd22640eac7c6d152c1028a17d44431d2,true
344,Orchestra/RFTN20_RATE,cases/344/rftn20_rate.signal,151092,b476cba05f6a2b847a60cc4c1a16bbb0108bcf0e38402cafec3f671adaf02c3f,true
345,BIS/BIS,cases/345/bis.signal,273245,fed6ee7990febb397644bf59d0b14db1b562664d339736f48875335fd2b1644c,true
345,BIS/SQI,cases/345/bis_sqi.signal,272583,94ecbb3ae6bc0dc72a397d4bcb00082907a60bb1460da6948f9e0ce0f79a5bfb,true
345,Orchestra/PPF20_RATE,cases/345/ppf20_rate.signal,1012849,9c254d47813143f45de4039566d404adc755f05a413a388af4492b26b0838e79,true
345,Orchestra/RFTN20_RATE,cases/345/rftn20_rate.signal,971601,8d8eadfeeb235a7ec69061791456da057aa1837b454f59589ed97d2128bd0b65,true
347,BIS/BIS,cases/347/bis.signal,39169,3cf7b84aa45b05d575a5839abacee7974e636b8d08fd2db1a34f0d656b5f1cd0,true
347,BIS/SQI,cases/347/bis_sqi.signal,39124,d53891b469bac798626439c78d8436bcea0deba4b7487fe37c24e7a0495f2727,true
347,Orchestra/PPF20_RATE,cases/347/ppf20_rate.signal,104521,aba38b6f20a296db7dfb65fd53121291fe780ae2967de47d26197e0dd0f3446b,true
347,Orchestra/RFTN20_RATE,cases/347/rftn20_rate.signal,104789,6873a1df2d4c999179147e46eca5de2973eb7ae03133217785ff8fcecf2109c4,true
350,BIS/BIS,cases/350/bis.signal,89432,9d7e862f9faae928763dc5c56992aa6f928f7c5913a9346abafdd7243b78187d,true
350,BIS/SQI,cases/350/bis_sqi.signal,88993,31901887d8b4ed94d422d9226802bf2980ba2c8ccf36749aad420bde62ee604b,true
350,Orchestra/PPF20_RATE,cases/350/ppf20_rate.signal,231798,f3c14ee0cbf09eae14f96d00d2cf1af29931902bf48f5f4f2d0606ee6cac2954,true
350,Orchestra/RFTN20_RATE,cases/350/rftn20_rate.signal,226931,ee33f3e134dbe74f68770b5571ad626e3e0f66f124b7a52759aa397555da7e87,true
351,BIS/BIS,cases/351/bis.signal,181407,32dccffc09e6c989e01e8c4157e0ab67726b3d80270d692e03fe45c91643c7ac,true
351,BIS/SQI,cases/351/bis_sqi.signal,181728,13d06c5d8f7272f167f1e6f1a84602b06122dacca75ecbc21c4e7207644a324f,true
351,Orchestra/PPF20_RATE,cases/351/ppf20_rate.signal,670837,a3c367a30a0771e03d3bb356d5e85e7a49b856c0aa61529f51efe884babfa4e2,true
351,Orchestra/RFTN20_RATE,cases/351/rftn20_rate.signal,677282,ef613e5f315a0179cc8b043afdfe9342a67776835b07701102af081ceeb6847d,true
352,BIS/BIS,cases/352/bis.signal,56541,f943b5e3b649a6d2e6dea338de3611b07e39ec9ecf01980e3f2ed31dc21bf41a,true
352,BIS/SQI,cases/352/bis_sqi.signal,56601,03e8d741145795e74f5df48c6acd7cfb7c836b27346445dc975a313cf28fe963,true
352,Orchestra/PPF20_RATE,cases/352/ppf20_rate.signal,113307,fa4a64f317fce026b2ee9b13721c28ce9a89131a806bd9fe67dc85046cf3daf1,true
352,Orchestra/RFTN20_RATE,cases/352/rftn20_rate.signal,126734,d8f7df7131e3b3327015383ac69839f981ba5270cae44b3b45722aa0ad5a493b,true
353,BIS/BIS,cases/353/bis.signal,218605,82aff4e7ce38861bdea90653cd208c3a13fd2fe7829d8e01d3b941fac64b490e,true
353,BIS/SQI,cases/353/bis_sqi.signal,216362,046a74c03628b7e1021e3b816e680e2e10dce6f92b0a1ac3ffbae14163d56c09,true
353,Orchestra/PPF20_RATE,cases/353/ppf20_rate.signal,810739,4aad9d6813c7179921c35d10c933ba98f8cd84924ad1e05570b67ff7a2ea011f,true
353,Orchestra/RFTN20_RATE,cases/353/rftn20_rate.signal,808329,051ff865beaef4ab5a4c0c9739c2f56b5128206ed86e763720971dbaf3faa475,true
354,BIS/BIS,cases/354/bis.signal,154280,c4d1dbe3d6329d9378d236f78541fd8bf7e5294d9ea176fab5430c0b1a65ef53,true
354,BIS/SQI,cases/354/bis_sqi.signal,152024,246d404b4c7319e33493f3cb954de078659732a6fdc79ef081a643b25290957c,true
354,Orchestra/PPF20_RATE,cases/354/ppf20_rate.signal,680165,07c54c5e623e32fe5495b5c27e21a52453513d9ec7f2e477a7a20416c5568ea3,true
354,Orchestra/RFTN20_RATE,cases/354/rftn20_rate.signal,665561,401fddcecaa2c0d1be128c719e7f0e2576e29401988df455479d2a36b6935d47,true
356,BIS/BIS,cases/356/bis.signal,98050,6c95bafa57a8745aa3edf1b64e8d9be095ef4574fa83e0b335b8fde7b5838aa7,true
356,BIS/SQI,cases/356/bis_sqi.signal,97864,550225db4acdd9a0902d948c498c2442470ec078061cc8def9de7edf66ce9750,true
356,Orchestra/PPF20_RATE,cases/356/ppf20_rate.signal,241938,70545aeef99ef414cb22d5c871400a017657524d1269cde5dbff63fe2ae1205b,true
356,Orchestra/RFTN20_RATE,cases/356/rftn20_rate.signal,245778,3513bd41905d9a11500aac24a980393c06bc1417a7d028dd2acded1b018baca9,true
363,BIS/BIS,cases/363/bis.signal,212922,5d84c2cd25d01d806ab814b4dc7632f27e7ba9d3d465773b0d7228d5610a3eb4,true
363,BIS/SQI,cases/363/bis_sqi.signal,209565,5dbb2af5f943c1352668cd658d1df4081449a5e4bc8da934b0bc9b97822d04bc,true
363,Orchestra/PPF20_RATE,cases/363/ppf20_rate.signal,627909,aac3cc2b5d01c46eb89437e71ba1c295124a52971dc18d40a13e1e13db2dc13a,true
363,Orchestra/RFTN20_RATE,cases/363/rftn20_rate.signal,595819,7c8e292a04596be9849d0cf124b84951fe9badc084cf39eec2590ff608e4b089,true
369,BIS/BIS,cases/369/bis.signal,199462,faa899b01237e735638f7887e56bc358dd85e89c59906bcd39cb0a0090c756f7,true
369,BIS/SQI,cases/369/bis_sqi.signal,199938,853cff2280042dccd48e83cd7ec9e223000a293e0e5c72a73692d2b736dad5e2,true
369,Orchestra/PPF20_RATE,cases/369/ppf20_rate.signal,252926,8d7526c7f62691e8b3cc2cb2994a8b701a92eaf6ac987958fb4837896e58da35,true
369,Orchestra/RFTN20_RATE,cases/369/rftn20_rate.signal,245747,92d8dae42f8312db7e8846f41e4eee21394a2f0f1e4cd400b68a048af04e7c32,true
371,BIS/BIS,cases/371/bis.signal,116487,a3539af96d136a14eecfbab7784fcca63fb3092379117a920afe130c0de5f1a8,true
371,BIS/SQI,cases/371/bis_sqi.signal,114487,b27cbb8315ed3d4bc5947bd3085141c0d0c2b818578ff81e5c0d39d9e6f79eb8,true
371,Orchestra/PPF20_RATE,cases/371/ppf20_rate.signal,388688,05427ae8de91ecdb1968aeb1897a2e3c38b498975a54655b33bc6d4e3f9584c1,true
371,Orchestra/RFTN20_RATE,cases/371/rftn20_rate.signal,383450,ab196408d9316a4d5f8b1846021efddc92f2686e205d0828496941ad41d1251a,true
372,BIS/BIS,cases/372/bis.signal,55492,09b8498fc6bf505ab9f3b4dc64a37a44c5908707bd02ac64ee5117c4fa367398,true
372,BIS/SQI,cases/372/bis_sqi.signal,55265,c7bfc9bd5088fcf31d601367b44458251d94c50e2545fa6e6fe4ca54832b8390,true
372,Orchestra/PPF20_RATE,cases/372/ppf20_rate.signal,135052,1b1273b9c2299ba8fea7ec3a8241f5eb3356d20fef4d4c77c7a9f17779e92c8f,true
372,Orchestra/RFTN20_RATE,cases/372/rftn20_rate.signal,142207,cd754f0a572b76ca8f6f357f83dd09f38d844da657e6fd047d09bcb9a97402c3,true
373,BIS/BIS,cases/373/bis.signal,95595,40dfc47c2b017fda9e3aab605a08277a07d09c240dc9da3fdfece62bd70fbb62,true
373,BIS/SQI,cases/373/bis_sqi.signal,95512,3fe68c89f87ace05599902f5f0b7c1f253939f36bab9c644d0b80c5b266955bd,true
373,Orchestra/PPF20_RATE,cases/373/ppf20_rate.signal,303743,344c178bab0857ab62ce906eb0642eea923debdd539e66c1396447cb14f30a5e,true
373,Orchestra/RFTN20_RATE,cases/373/rftn20_rate.signal,296068,0205607960ef349649ab3e3cc2729d1b0b90ee9ca355b3d95ece7a039638167f,true
378,BIS/BIS,cases/378/bis.signal,166560,84b354f024655693d15820d1fc7bce44dd1175a374f3c6645634125fab8e5c4c,true
378,BIS/SQI,cases/378/bis_sqi.signal,165809,ae6028cdf610d793ed67bf2f40bd88ba60d537a055640e2b9bcec4b296ded925,true
378,Orchestra/PPF20_RATE,cases/378/ppf20_rate.signal,230112,f000ad7e9d74ed7ffb8de7c8e6159cd109dff4b0a8e529192ad03dd11b5bd587,true
378,Orchestra/RFTN20_RATE,cases/378/rftn20_rate.signal,231154,8f8b0a38e5ef5e14354b375abb1183e3a76f3bb6bf6b414e2423842a961594fd,true
379,BIS/BIS,cases/379/bis.signal,62908,35c5154fdd9c622a2630abb22825a024df1627eb1486dad48a420cd2f77a07fa,true
379,BIS/SQI,cases/379/bis_sqi.signal,62326,b2cbfe9fbf1ab4cc0e973ac7d2d90c7d28edc3f8b8871efc77f2c195e64a5888,true
379,Orchestra/PPF20_RATE,cases/379/ppf20_rate.signal,140160,98259c35827d6aa0915b6ca045a4baa32aa263d56d0407f04d850c46bca7883a,true
379,Orchestra/RFTN20_RATE,cases/379/rftn20_rate.signal,145309,234058f88c9dbf950ae22a335f74c2ef0b4d4edeeb3559697c46e0fa03abacc1,true
381,BIS/BIS,cases/381/bis.signal,52802,316cf5002c033ca48d13f78018e7c98a03f779e410396bc5d7604dfd7b1f6c5e,true
381,BIS/SQI,cases/381/bis_sqi.signal,52609,92c0e6c6ab229d1df795534bfe4921aa2f15b2d59f87c21bb744615f4256d944,true
381,Orchestra/PPF20_RATE,cases/381/ppf20_rate.signal,113144,b8dd53a491f847c2683299ccf0672b29bfff0571d66c93bfef32c6441f41b34c,true
381,Orchestra/RFTN20_RATE,cases/381/rftn20_rate.signal,119312,a44fc857be94d6aebf08f31968140349d4177d9bc1b608a3fd0a67428d1aff09,true
382,BIS/BIS,cases/382/bis.signal,234345,31c2541998f85e735c1de6cf7fd014752fd740ad05d1574544c1bad9741f08b4,true
382,BIS/SQI,cases/382/bis_sqi.signal,232515,e0207ca61555f314428a9a1e1c10dfbfc9a82076fb119914f800e3dead43403b,true
382,Orchestra/PPF20_RATE,cases/382/ppf20_rate.signal,894095,d3398a6b76680305f25989ca6aeedd25281d2359d2ff60d0a47503e6c8907d9f,true
382,Orchestra/RFTN20_RATE,cases/382/rftn20_rate.signal,896826,3e0d90574237a0227e1c5be15a694b4615cc7a19dd6ffa0ec2c1584e1e4c876e,true
383,BIS/BIS,cases/383/bis.signal,118639,42950a39ba287b2d4c159fae105465a60d205d7fcc4fbd3a9aeae4cd4d5c00e3,true
383,BIS/SQI,cases/383/bis_sqi.signal,118855,4c4e93d49f786a57312aa98076d75e63d1ce95159607c3a6abf580ac0771319b,true
383,Orchestra/PPF20_RATE,cases/383/ppf20_rate.signal,408002,325cf065e956f178bb4c91fd97b93865d1ae512edb72cf5dab6406d163b4eaf5,true
383,Orchestra/RFTN20_RATE,cases/383/rftn20_rate.signal,386891,e2c63925b16d86d754c42243e3e42f8901abb37ec7f9d9d1ff0aec78ddb43083,true
393,BIS/BIS,cases/393/bis.signal,72009,08283f3a3607c98fde44b11824a81d16b10c9471b8bd650036720547fe47561b,true
393,BIS/SQI,cases/393/bis_sqi.signal,72009,23185dcc869683a924bf697d0bd0fb7fd32fd9458dd24cfa537009f86fce83fe,true
393,Orchestra/PPF20_RATE,cases/393/ppf20_rate.signal,205998,5634c090195bf99884acba8c724b58bc6805155ead0f3ab08da689613cb094f0,true
393,Orchestra/RFTN20_RATE,cases/393/rftn20_rate.signal,187555,41dd24996746804fe318866f21ed65708f90838a5361957a9fe133dc11f32485,true
394,BIS/BIS,cases/394/bis.signal,237453,19a8ebe2d0520aae725ba8d78c0744bb2c0dfb0311c4eacdc1bad12643e4705d,true
394,BIS/SQI,cases/394/bis_sqi.signal,237630,c05aaeb0bc53941b7aacdc74e945f731b1b4b9396a02a68ea3d8be0cf5c504a7,true
394,Orchestra/PPF20_RATE,cases/394/ppf20_rate.signal,316630,12649be9cacf85b61414aebcf020341ef044f8ae78dfff327e9d068ff8005861,true
394,Orchestra/RFTN20_RATE,cases/394/rftn20_rate.signal,314454,5f33f360bea20e958d0170b06e8410bcfc9c254310690cdd49be8f66aa6dae1f,true
397,BIS/BIS,cases/397/bis.signal,306109,62c465b6c1beb1bbbda8b84a8c83b8bb3b4e86be792a354cf8f95a3c598928b7,true
397,BIS/SQI,cases/397/bis_sqi.signal,298277,b88762e1048c680b8741795920e85c6076b426f4b4f7b03677183e6e52715fbe,true
397,Orchestra/PPF20_RATE,cases/397/ppf20_rate.signal,1197262,7466b6bd3ae1175f6d56fe00ed6f358fa0fcce5bf911d64f35d7b4cdb2184a99,true
397,Orchestra/RFTN20_RATE,cases/397/rftn20_rate.signal,1187535,8a7c84abec7b68501b64fbb27abd480d70d033bf342931c7a666c34f6a3d30cc,true
400,BIS/BIS,cases/400/bis.signal,65939,700eb389b9b65295d48bdc078dabb4f530ea3e179b9c7cc95d1e3d81f5e68d8b,true
400,BIS/SQI,cases/400/bis_sqi.signal,65768,1cc63a3ca3cf5f84de758326ab51def056b835487fc2a863a58ca320474878a8,true
400,Orchestra/PPF20_RATE,cases/400/ppf20_rate.signal,59609,72f327f77eb5f75ba433a1695663b37fdc9ad12af45e634269626d140d5ac5b5,true
400,Orchestra/RFTN20_RATE,cases/400/rftn20_rate.signal,58742,ba1b3e39332e865d3edde76599536eb3da7b1f6426247a2e284eefd0260aa7ef,true
405,BIS/BIS,cases/405/bis.signal,86698,f74b94f874feb9b089613f5b69f75760b223cfde0dd9cff935c283f7fae9f003,true
405,BIS/SQI,cases/405/bis_sqi.signal,86557,fc5f476cce44c2daa16f992d988aeb7a53005cf302f091a9414598a1a0ad3fe5,true
405,Orchestra/PPF20_RATE,cases/405/ppf20_rate.signal,105010,4238697fc58aab1ee26b9a24348b448186007608b9a29d6866d114c1cde71ce5,true
405,Orchestra/RFTN20_RATE,cases/405/rftn20_rate.signal,104051,13229365b0d4f8d0b551eb2356404332265de67e16524bd7edf4dc2c74acfa22,true
412,BIS/BIS,cases/412/bis.signal,83495,95377abd1fddf94f3bb0a0cafaedb453af5f57785252646c74229c27335b31f2,true
412,BIS/SQI,cases/412/bis_sqi.signal,82969,a1defcc0439fa869558842e57e0092e0ea21163badac3e096ea10370944752e3,true
412,Orchestra/PPF20_RATE,cases/412/ppf20_rate.signal,259594,e1867585c7ee88deb6279b06f71ccebe322f6e50866cf7a80325b9c32d862223,true
412,Orchestra/RFTN20_RATE,cases/412/rftn20_rate.signal,259267,0cfea012d031b0521e4c3d89098805c8e88a22e8e47858e4ad1cd1a6a37b62b4,true
413,BIS/BIS,cases/413/bis.signal,84625,cd92ff480ffb418ad25b58452a3767f07b0877736f45dcc64ee8b55359f067a3,true
413,BIS/SQI,cases/413/bis_sqi.signal,83718,b57d5d3ea4ee6bb346b695da561f5415b5ee1996a72f2186b2da33b3a5da15ab,true
413,Orchestra/PPF20_RATE,cases/413/ppf20_rate.signal,294294,d5fed8f34a8fef0080cf1d5deef40d354eef11a5eeee82279bcb5ff2bec0ab11,true
413,Orchestra/RFTN20_RATE,cases/413/rftn20_rate.signal,300896,f194092df828133839e996efbd912b72b9043dcc15d2c615ae2301e0409a0203,true
414,BIS/BIS,cases/414/bis.signal,132171,6b369fc5031a24671b67ac2461701eccba8922bfb4d48acb10eef4258dc963f5,true
414,BIS/SQI,cases/414/bis_sqi.signal,130614,df6af4441c121fc641f2f9f4134e6aa1f368e588d054aaa47d4ada807cf6f5e0,true
414,Orchestra/PPF20_RATE,cases/414/ppf20_rate.signal,353775,4b3c931d8a17965bf45b5cab382a627b59ef7bb053b6fa1e87146900d3ee36fa,true
414,Orchestra/RFTN20_RATE,cases/414/rftn20_rate.signal,354795,3a0d26b1199a7506d4cf55012f2bb190449ff4d21f3987585ee53ff05bdd1750,true
416,BIS/BIS,cases/416/bis.signal,99343,3697c9182c4ccc86756e9603260c71e5f37310590543ab4f1981f8adcd5b9bb2,true
416,BIS/SQI,cases/416/bis_sqi.signal,99345,a816ecef2dcc975773bea1a8477bb14c03b5aef88b5223528541f0689c1385a2,true
416,Orchestra/PPF20_RATE,cases/416/ppf20_rate.signal,320543,da23f025b6e3159eece26304f544d58854af452850c15ff98028f1c0ecec2428,true
416,Orchestra/RFTN20_RATE,cases/416/rftn20_rate.signal,340551,865efdac1fff0a167f39d0041c27549d0370de3ca1b96a1c7860d99326137220,true
422,BIS/BIS,cases/422/bis.signal,111484,b93dc6255e48e41e07e5833fe06c862d9333dab0931db6dc730a2e917d3ff09d,true
422,BIS/SQI,cases/422/bis_sqi.signal,110361,ab22cdc645eb679d52b6070fb56e4912aed0162b6a2320a2c37636e8820a5b07,true
422,Orchestra/PPF20_RATE,cases/422/ppf20_rate.signal,321101,1ab6787e62f54655348a3f1947c206b566412ef6bfab3d17d53e42618102b4e0,true
422,Orchestra/RFTN20_RATE,cases/422/rftn20_rate.signal,332841,7e668c50c370aa80eb0a0ef071abf2480c35c440bcf030af7310ce962c79eab8,true
423,BIS/BIS,cases/423/bis.signal,123313,80ac176319f0a807dd8d58bb050788e21c404a0aee1763db3a407792b23c13f9,true
423,BIS/SQI,cases/423/bis_sqi.signal,123631,3aa46b61cd95bc02bd14a76b5a3cf908db72f02b01b7e5822e84ce637f8cc3f7,true
423,Orchestra/PPF20_RATE,cases/423/ppf20_rate.signal,319717,9c464592f21f62225b66f20a3c5d73a50f4534a1b34edfe9e226f0231f0ad592,true
423,Orchestra/RFTN20_RATE,cases/423/rftn20_rate.signal,316847,38710651ddbf112c46ba412e59e3f81ed8a8e3d00234d03c8dc04e663dbd7430,true
424,BIS/BIS,cases/424/bis.signal,51425,8c3a4fe4ad35b9a655b67536fc55e5c3c013f33cd460f63affda2b1ae0b8bae6,true
424,BIS/SQI,cases/424/bis_sqi.signal,51737,10f260c8d232dffdf251ac6089c0bda96b9ffe3204e1a2546628f6751066cc5f,true
424,Orchestra/PPF20_RATE,cases/424/ppf20_rate.signal,151112,4e427dd23f1507b5b2bdd10933f5cea04136a1510bd1b98c1b2f04c9362b102f,true
424,Orchestra/RFTN20_RATE,cases/424/rftn20_rate.signal,154002,dbc9b03c4729c6a2648687decfaaf34d47d8b8ed8654ec5a7f80049a6be84a04,true
428,BIS/BIS,cases/428/bis.signal,76439,6f9a7735545f2623af9ff7d0e360fcce4db41589786931fb8af689e535992a70,true
428,BIS/SQI,cases/428/bis_sqi.signal,76577,100d8218c2a95ecf912393646515b2452e16ea26cc078465e36692b54d840f4b,true
428,Orchestra/PPF20_RATE,cases/428/ppf20_rate.signal,188359,1600640353c3ac84a14a985aff13e64afb98ebfa9b6ac7608c23112bd03ca87e,true
428,Orchestra/RFTN20_RATE,cases/428/rftn20_rate.signal,198267,ebaba7b8b47985a2bba79853e9bf961cd8182dbff02e0e87debfc555e829decf,true
430,BIS/BIS,cases/430/bis.signal,184459,b2647a868ee8b5a3d4cbb18241ceaacadc8bed19dcaa2523c74570fb47283875,true
430,BIS/SQI,cases/430/bis_sqi.signal,183204,46b1152dc3da773dd66ae5973c1d901a0e6ffd20832610ed92409c2676f1e8c3,true
430,Orchestra/PPF20_RATE,cases/430/ppf20_rate.signal,501462,2e1aaa6b5b79d20d5ba677609e9e671739f98ebd984e8c711e10c3dc8ac14e8d,true
430,Orchestra/RFTN20_RATE,cases/430/rftn20_rate.signal,511607,fa02d4f580d05f25b433b830b5b915fcd8f92d45be68e6d82cf795a45042ea89,true
